id,user,created_at,text,列1,列2,fav,RT,follower,follows
1.32E+18,7ZSqZDdY0RD6NM1,2020/11/5 6:18,核心である中国とバイデン氏の関係を否定する左翼はいないのかな？あんまり見かけないけど、トランプ叩きよりそちらが気になるだってバイデンが大統領になったら嫌な理由第一位が中国と繋がってる疑惑だから息子さんズブズブの様だしね…,,,1,0,301,1252
1.32E+18,marlene_ditrich,2020/11/5 6:11,「ウィスコンシン州で投票率が100％を超えた」はデマ。当日に有権者登録が可能、保守系メディアも否定 https://t.co/dXD17kYKEa疑惑は深まった説明責任やろw,,,0,0,36,43
1.32E+18,toishi_usa,2020/11/5 5:51,んーアメリカの不正選挙の件否定された！とは言う人でてきてるけど、明確な理由はないよなぁ。公式が不正は無かったと言ってるが納得の行く説明が全く無い。某政党風に言えば疑惑はますます深まったという所か。引っ越し先で投票できるの話これ、お一人様で複数投票できてしまうのでは？,,,0,0,184,198
1.32E+18,mogitaru,2020/11/5 5:50,保守系メディアのFOXですら、ウィスコンシン州の不正選挙疑惑には否定的なんだよなぁAP: Joe Biden projected to win Wisconsinhttps://t.co/2AheufQRHZ,,,0,0,301,311
1.32E+18,senjukannon1969,2020/11/5 5:44,「投票率200％」だの「最大規模の不正投票組織」だの、日本のネトウヨはとっくに否定されたデマを未だに拡散し続けてる。そこまでしてトランプの奴隷になりたいのか？【米大統領選「バイデン氏の不正疑惑で州兵投入」「ウィスコンシン州で投票率200％」は誤り】https://t.co/bwjJG399BC,,,10,4,170,24
1.32E+18,on_38mic,2020/11/5 5:44,バイデンの不正疑惑の件、デマを拡散する人々と、デマを鵜呑みにする人と、デマを否定する人々と、デマを否定する人々を否定する人々とでクソリプ合戦してて地獄絵図,,,3,0,358,375
1.32E+18,gogotomatoto,2020/11/5 5:39,@official_nihon こういう疑惑が起きちゃう(作られた可能性を否定できない)から郵便投票は無意味だわな。インターネット投票もダメで、可能なのはより多くの人間が関わる衆人環視の元でのアナログ手法になるのか,,,0,0,191,178
1.32E+18,bqz_fa5,2020/11/6 23:44,アンバーが嘘ついてる可能性もあるのに、DVの疑惑だけでジョニデ降板…？ジョニデは否定してるし、むしろアンバーの方が加害者だって主張してるけどそれは無視か彼女はアクアマン出るのに！どっちも好きだから円満に解決してほしい、そしてジョニデ降板取り消して,,,1,0,0,42
1.32E+18,mokabell1952,2020/11/6 22:19,これでいくつかの疑惑は否定されますねこれを除いて考えましょう【米大統領選2020】　投票について拡散されたうわさを検証 - BBCニュース https://t.co/l5C3IY78m4,,,1,0,526,827
1.32E+18,ozward412,2020/11/6 22:01,基本FOXニュースですら大規模な組織的不正投票疑惑には否定的なんだけどなあ。,,,2,1,7,24
1.32E+18,yoikodx,2020/11/6 21:56,共和党はネバダ州の不正投票疑惑について、司法省に調査を求めた。金曜に緊急聴聞会が設定され、民主党は疑惑を否定した。共和党は少なくとも3062件の不正投票があり、その数は大幅に増えると主張している。#米大統領選 https://t.co/GQTOWcV1vZ,,,3,2,808,1001
1.32E+18,Ow23sjmOTOT9yKr,2020/11/6 21:43,今回の選挙は疑惑がありすぎるのに、報道各所は即証拠がないと否定してるし庇い立てしてるようにしか見えない｢不正があった証拠はないが、不正がなかった証拠もない｣と自分は思うけどね,,,0,0,4,2
1.32E+18,ONOEIPPEI,2020/11/6 21:39,CNN何ぞNYTとともに牛の糞！China共産党の匂いが濃厚！USPSが30万の郵便投票を喪失したという疑惑が広がって米マスコミが否定するも海外にも情報が拡散 https://t.co/T3NyV4OAfP,,,0,1,1216,1818
1.32E+18,hikorero,2020/11/6 21:11,私もBがベストな大統領なんて全く思ってないです。Tはそれ以前の問題だ、と思っています。検閲問題の「真実」は私はFBIじゃないので知りません。ここまで散々騒がれてきた選挙の不正疑惑は、検証され否定されていると、各国メディアが報じています。#odaibako_hikorero https://t.co/6qfypPWw0h,,,0,0,1551,337
1.32E+18,LOTLEE1,2020/11/6 19:24,そしていろんな人のチャンネルや意見を見聞きして１つ面白いと思ったことが。それは不正疑惑肯定派は年配の方が多くて否定派は若〜中年層が多いなと。これは共和党＝保守(年配多)、民主党=リベラル(若年が多い)で分かれた思想の違いかなと。真実は一つ。でも年代と思想で180度違う,,,0,0,53,276
1.32E+18,hif12ikusa,2020/11/6 19:06,なんかまだいちいち一個ずつフェイクを探して否定してるみたいだけど〜やたらと各地で疑惑出てんぞ〜σ^_^;マスコミの報道にも疑惑出てんぞ〜σ^_^;どこまで耐えれるか？ちょっと楽しみになってきたやんσ^_^; https://t.co/KmgzG7KXqf,,,0,0,32,12
1.32E+18,LOTLEE1,2020/11/6 19:01,人柄としてトランプの方がまだ好きかな民主党、共和党どっちでもいいけど選挙不正疑惑論者と否定論者おるのはなんでやろかほんまにどっちでもいいからリアルを教えて欲しいな共和党が疑惑捏造も可能性あるし民主党がトランプの勢いに焦って不正したのも考えられるし,,,0,0,53,276
1.32E+18,TwliveTony,2020/11/6 18:42,USPSが30万の郵便投票を喪失したという疑惑が広がって米マスコミが否定するも海外にも情報が拡散#消えた郵便投票30万票https://t.co/MZAVn6jauf,,,0,1,52,24
1.32E+18,ithink_jp,2020/11/6 17:37,@XV9nClGVZSjhvxO あと、別にトランプ支持するのは勝手ですが、民主党陣営が不正したことを確定した様な記載は、完全なミスリードですね。共和党派メディアですら否定的な中で一方的に疑惑を持ってるだけの状況です。良識のある貴方様でしたら間違いなく一度削除し再掲載される事と信じております。,,,0,0,58,55
1.32E+18,Mari_mari0324,2020/11/6 17:31,ほんでTwitterはどうしたんだ？不正があるかもしれないという疑惑は確かに不確かな情報だがメディアが出したからと言って不正選挙なんてないって断言も不確かなはずだぞ。不正選挙関連を非表示にしてそれを否定する記事をおすすめやらにあげる根拠はどこなんや,,,0,0,275,993
1.32E+18,tanoshikuikit,2020/11/6 17:30,記事を読む限り、KさんとやらのDV疑惑は別に何一つ晴れてないな、という印象。記事かいた人もなんとなくKさん寄りに書いてる風な割にそこは否定してないのは、Kさんに直接取材してすら、やはりそれがないとは断言できなかったんだろう。冷静な判断。奥さんが平穏に暮らせますように。 https://t.co/5LMIyCB1uL,,,1,0,461,100
1.32E+18,taichi_terahara,2020/11/6 16:32,例の判決を受けてのジョニー・デップの声明。疑惑に対しては全面否定しつつも、ワーナーから『ファンタビ』グリンデルバルド役降板を持ちかけられ受諾したと…日本が『ファンタビ』地上波放送に向けて盛り上がってるこのタイミングで突然の降板発表、かなりショック…https://t.co/YwtkWh4aVE,,,1,1,938,787
1.32E+18,itemauzoondora,2020/11/6 16:19,@hoshusokuhou メディア・民主党は、負けを認めないトランプ！といつもの人格否定をしながら一刻でも終わらせたいリベラル左派。本当にバイデンやリベラル左派が清廉潔白で、不正を許さないのなら、再集計や疑惑を晴らしたいのでは？自分達の思想は正義。自分達以外は思想は悪・独裁。多様性を口にするダブスタ,,,17,5,11,53
1.32E+18,C__12345_6,2020/11/6 16:17,母親、トランプの疑惑とかはすぐ信じるのにバイデンのは疑うしどちらかというと否定するから人望と報道の影響受けまくってる,,,1,0,2,85
1.32E+18,pomta5426,2020/11/6 15:53,ニコル判事の妻もこのメンバー達と関係している可能性があります。判事自身がこの会食に出席していたかどうかは不明。記事が出た後で、Lette女史は何故かこの会食を否定。今考えると疑惑の影がちらつきます…🤨#ジョニーデップ#アンバーハード#不正疑惑,,,7,2,2491,1849
1.32E+18,AkitoBill,2020/11/6 15:10,@x_lynas_x トランプでいいし、というかバイデンがアカンと思ってます…本人の痴呆疑惑とか息子の疑惑の件とか、あれだけ出ていてちゃんと否定もできていないのに、まさかバイデンになるとは思ってなかったっす(´･ω･`),,,1,0,148,267
1.32E+18,chiakis_maid,2020/11/6 15:01,@Nipponkaigi_SR 負けでもいいが少なくとも民主主義を否定した民主党という疑惑と遺恨が残るので西側の共同体にダメージ,,,1,0,483,529
1.32E+18,Krysta500,2020/11/6 15:00,@akkyi2 今現在数々の疑惑が出てますけど否定してるのは軒並み左寄りメディアなのも気になりますね,,,0,0,416,668
1.32E+18,alen_bluebee,2020/11/6 14:56,@jda1BekUDve1ccx 民主党が悪い悪いと言ってるが、もし仮にそういう不正を許す巨大組織が存在するなら、トランプ政権下の治安維持はどうなってるのだ？事前に芽を摘むことすら出来ず、よくもまあロシア疑惑を否定できたものだ。中国に目を奪われすぎて灯台下暗しになったか。そんなポンコツな政権が国を守れるのか？,,,1,0,5925,6144
1.32E+18,mejiro_no_me,2020/11/6 14:41,中国とのつながりある人達の不正疑惑の問題は即日本でも形はどうあれ起こりうる問題だと思いますし、日本の国家存亡に影響あるので議論がわくのは普通かと思いますが、自分もですが米国そのものを否定する発言はちょっと控えた方がいいですよね。まだ決着ついておらず、何より、,,,0,0,30,133
1.32E+18,togazo,2020/11/6 14:38,@qramo 制限をかけられている可能性は一切否定しないのですが、そもそも、その保護者も辿り着いていないんじゃ疑惑が多々ありまして…ここ数年はしっかりリンクを貼っているのに…なんか…私をリア充だと思っている御家庭に遭遇するとついつい「ウワアアーッ!!（困惑」って声を上げてしまって…,,,1,0,318,142
1.32E+18,himeitomaki,2020/11/6 14:07,USPSが30万の郵便投票を喪失したという疑惑が広がって米マスコミが否定するも海外にも情報が拡散 https://t.co/Pd1YdPMwtY,,,1,1,969,948
1.32E+18,XSiFmCIoWi5iBNQ,2020/11/6 13:55,@tx08x2sakura そうです今回は前の日の発言通り疑惑よりの中立姿勢です否定派の意見を真摯に受け止めながら精査していきますどれが真実なのかは分かりませんので,,,1,0,12364,9447
1.32E+18,KPT2vTB0YnDHouY,2020/11/6 13:36,これまでに「怪しい」とされてきたバイデン側の選挙不正疑惑。今になって色々な方面から一生懸命、否定しにかかってきていますね。それはもう懸命に。これもどのような人たちが、何を目的にしているのかを考えることが大切ですね。行け行けー！トランプ https://t.co/jummUHepK3,,,4,3,14,8
1.32E+18,Kanegon61871513,2020/11/6 13:30,おっさん自らyoutubeごときのやらせ疑惑を否定するために命かけるっていったけど、正直みんなおっさんの命はかけられてもどうでもいいってことをわかってほしい。死のうが生きようが。大の大人が、、、好きにしてくれ。#やまねこと猫,,,11,0,21,26
1.32E+18,u1ss,2020/11/6 12:51,USPSが30万の郵便投票を喪失したという疑惑が広がって米マスコミが否定するも海外にも情報が拡散 U-1 NEWS. https://t.co/eCzofmQInu,,,11,5,4549,349
1.32E+18,choco450702,2020/11/6 12:42,たとえ不正が無かったとしても、疑惑の大統領、民主主義の根幹を否定した選挙って感じるな…(-｡-;)#アメリカ大統領選挙2020#バイデン氏#トランプ大統領米大統領選、バイデン氏の票積み増し加速…ペンシルベニアでは逆転の可能性(読売新聞オンライン)#Yahooニュースhttps://t.co/Uj6vKz1VKH,,,0,0,8,8
1.32E+18,oohara_hachidai,2020/11/6 12:39,【現時点での疑惑】・死者による投票が記録される。・異常な投票率。特に一部の州で議会での民主党の構成比を大きく超えたバイデンの得票。・投票所での得票と郵送による得票の比率に有意な差がある。・投票用紙の操作をうかがわせる動画多数。毎日新聞はこれらの疑惑を全て否定できるのかな？ https://t.co/78RMh8rHxS,,,1,0,793,1661
1.32E+18,saikami226,2020/11/6 12:34,USPSが30万の郵便投票を喪失したという疑惑が広がって米マスコミが否定するも海外にも情報が拡散 https://t.co/KDkMkmM234,,,0,1,961,1143
1.32E+18,nidaimetaro,2020/11/6 12:28,疑惑なんてどこにでもありますが、その疑惑をすぐに否定するのは、【疑惑をもたれた本人】と【最初からその人の肩をもっている人】ぐらいです。公正、中立の立場で公共の電波を使わないといけないはずのメディアが【最初からどちらかの肩をもってた】ってことはないですよね？＃不正投票,,,2,0,2,18
1.32E+18,usagikare_,2020/11/6 12:14,民主主義は多数決それを否定したら左翼と変わらんしかし「不正工作」の可能性が有るなら話は別だ日本国内でしつこく「モリカケサクラ」をやる様に、「疑惑は深まった」と言い続けろよNHK #nhk,,,0,0,295,218
1.32E+18,ueyamakzk,2020/11/6 11:38,今の局面でトランプ派がデマを流すと、それだけがバイデン派の格好の餌食になり、「みろ、選挙不正があったなどというのはデマなのだ」と、印象操作に使われる。左派は「否定しようのない疑惑」についてはダンマリを決め込むつもりでしょうね。で、トランプ派の失態だけを衝く。,,,2,0,1538,178
1.32E+18,Fire_Force_Maki,2020/11/6 11:36,貴方がツイートした記事を見たんですけどねww｢右派系のメディアが疑惑を否定したから｣デマではないと？それが重要だと？まさにメディアに踊らされてるじゃないですか!w https://t.co/v7d4CQ0ryo,,,0,0,896,1455
1.32E+18,ondiskdisk2,2020/11/6 11:28,最近のわし・マイケルジャクソンの性的虐待疑惑を取り上げられてガチギレ・生活保護に否定的な見解を述べられてガチギレ・職の有無を話題に出されてガチギレ・他人が酒を飲んだだけでガチギレ・結婚の話題を出されてガチギレ瞬間湯沸かし沸騰期と化したわし,,,6,1,66,66
1.32E+18,cafepr1928,2020/11/6 11:23,@MiyauchiTaisuke @picocog トランプが言ったから疑惑浮上したわけじゃないんですよ。間髪入れずに否定するのはおかしいですよね。ちゃんと検証して国民に判断を促すのが報道の義務です。民主主義というならなぜ報道に偏向や規制があるんですか？おかしくないです？こんな頭悪い発言流してこないで頂きたい。,,,2,0,406,1162
1.32E+18,NekoTrance,2020/11/6 11:07,@genkai474 ファクトチェック　という機能がそもそも欠陥ですねこれ。ファクトチェックをファクトチェックする必要がある時点でアウトっていう。つまるところ、疑惑や疑念は許されない。証拠、論拠がないとダメ、報道側によって否定した段階で報道されるから、何かに疑いを抱く人が消されていく…こわ…,,,1,0,98,108
1.32E+18,huguruma_izumi,2020/11/6 10:58,11月新刊電撃文庫『吸血鬼に天国はない　４』著： 周藤　蓮 画： ニリツここに一組のカップルがいる。そして、男のほうに隠し子疑惑が発覚する。しかも、男がなぜか強く否定しない。そんな時に起こりえる惨劇を答えなさい。 https://t.co/58SLp9pcSr,,,3,1,1498,1006
1.32E+18,Eqdm_AR,2020/11/6 10:43,"取り敢えず個人的にバイデン氏不正疑惑の真偽を調べてみた...。結論は、｢不正はしていない。｣理由としては...Tiktok,Twitter,Facebook,YouTube等に回っていた所謂不正の証拠や考察を否定、デマとする記事が沢山ある。https://t.co/4WldQzGtPr",,,0,0,822,852
1.32E+18,eva_lily_nippon,2020/11/6 10:32,@dorasyonin なるほど。自分は12万票の件については自分の納得のいく説明を信頼できるfoxが出していたのでそこについて否定しただけです。それ以外の疑惑はなんとも言えませんよねぇまぁともかくトランプ大統領には頑張ってもらいたいですね！！,,,1,0,2591,3157
1.32E+18,sukerokugp02,2020/11/6 10:17,まあ誰もが思ってる事だろうけど、この露骨で分かり易いガバガバ不正疑惑の手法や極左メディアだけで行う疑惑否定の火消し手法を見ると、民主主義的選挙の経験や知識がなく、都合悪い事は全部力強引にもみ消すのが日常の国が主導でやってる感がすごい(ヽ´ω`),,,5,0,895,792
1.32E+18,09saruwaza,2020/11/6 10:14,@MiiMiiinaaa04 違和感ナイどころか存在感圧倒的過ぎると思ったｗゴマキやっぱ凄いよな👍ところでmiiさんオイラ今日までmiiさんに元ヤン疑惑をかけて何度か尋ねては否定されてきましたがもういいだろ？今年中にカミングアウトしてください😂嫁がヤンキーだからわかんだよ俺のヤンキーセンサーは誤魔化せない,,,2,0,89,148
1.32E+18,upAHyxh3un8xwvN,2020/11/6 9:47,疑惑に対して誠実であれ。野党やマスコミはそう言って、日本の与党やトランプ大統領を責めてきた。よもや疑惑を放置することなどあるまいな？まあ、結果はわかっている。放置するだろう。論点をずらし、話をすり替え、そんなものはなかったと決めつけて否定する。,,,0,0,1,2
1.32E+18,j9VGi2GsuJ4yo1Q,2020/11/6 9:12,@RMkumamotou @yuyawatase 又、否定する側って、よくある形なんですが、数ある不正疑惑の中でフェイクと思われるものも当然あり、そういうの「だけ」を集中砲火して叩いて、その結果全てがフェイクだとすり替えするんですよ。都合の悪いものには触れないんです。,,,2,3,1,15
1.32E+18,nob0418,2020/11/6 9:03,バイデン側に持ち上がっている不正疑惑。マスコミがこぞって否定する姿は異様とも思える。いくらトランプが嫌われ者でもちょっと度が過ぎないか？#アメリカ大統領選挙,,,4,0,472,246
1.32E+18,Mikazuk29328203,2020/11/6 8:50,@Binary__number FOXニュースですら否定してるんだからほぼ真実に近いでしょ。んなこと言ったら選挙中の疑惑や不正は司法判断が出てないと真実だと断定できないじゃん。信頼できるメディアが多数報道してたら信じていいんじゃない？,,,1,0,104,63
1.32E+18,yosu_tampuku,2020/11/6 8:50,ドル安進んでるの実は不正選挙疑惑が引っかかってる説を支持したい合理的だと思う。あれだけの大国で何民主主義を否定するようなお粗末な結果やらかしてるんだ、て取られても仕方ないわな,,,1,0,832,748
1.32E+18,KTIMES_APP,2020/11/6 8:24,ホン・ジニョン、論文の盗作疑惑を否定…事務所がコメント「審査した教授にも確認…絶対にやっていない」 https://t.co/tbSQ8LHAZ1,,,0,0,104,28
1.32E+18,JTHSJY666,2020/11/6 8:20,山形書けない疑惑を必死で否定する慎太郎かわいいな🐻💚 #ストチューブ,,,0,0,6,86
1.32E+18,seiji_2017,2020/11/6 8:15,@prpr_azucat その辺も前提が組み替えられての「ウソ」だと思いますけど笑当局が否定はなんにもなりませんね。「当局」ですから。「変な有権者登録」ってなんすかねｗ「デマっぽい」と含んだ言い方ですね笑笑ではそのあたりの疑惑も晴らしてから改めて下記ツイートしてください。https://t.co/mPcTRSz1PG,,,0,0,189,26
1.32E+18,bmurofx1,2020/11/6 7:39,@HappyCat_425 @yurumazu こんなことを言うなら、次からは自分もソース貼ってください。あらゆる不正疑惑を完全に否定できる完璧なソースをお願いしますね。 https://t.co/XRuTpEeCUB,,,0,0,12,79
1.32E+18,ooishi211111111,2020/11/6 7:04,不正選挙なんかない！これだからトランプ支持者は！という印象操作をしているけど、バイデンやバイデン関係者の疑惑は否定できないのか、ただガン無視するだけ、そっちが本丸なんだろう、実際は,,,4,2,1451,2566
1.32E+18,t58761920,2020/11/6 6:31,ついにはOSCEまでもトランプが主張する選挙不正疑惑について否定。未だに不正選挙だの投票率がおかしいだの票が捨てられただの言ってるのってトランプとその信者だけ。もういい加減、世界からも見放されてることに気がつけよ。 https://t.co/1WqzR2GRET,,,2,0,17,141
1.32E+18,d_sagano,2020/11/6 6:28,@HashimotoKotoe 確かに…笑笑BuzzfeedJapanが日本でも話題になってるバイデンの不正疑惑を必死にでたらめだ！って否定してますね。自分が見たのはウィスコンシン州の州兵投入は誤りだ！って言ってました。　私は米国在住の人のツイートを翻訳して、ウィスコンシン州での州兵投入は確認してます。#米国大統領選挙,,,2,0,735,1451
1.32E+18,nekostream,2020/11/6 5:25,トランプが不正選挙だ！！バイデンが否定するトランプは「疑惑は深まった」とか言うのかな？,,,1,0,5,509
1.32E+18,230bunchan,2020/11/6 5:04,グラフ自体を否定しているのかな？選管が不正にかかわっているんじゃないかという疑惑を選管が否定したことでなぜFact？不在投票分をまとめてカウントしてなぜバイデン分だけ？説明が説明になってない https://t.co/ASkv4otau3,,,1,0,9,48
1.32E+18,xxx15058537,2020/11/6 4:56,いい大人の恋愛に所属事務所がどーこー言わないのはいいと思うけど、否定しなかったら肯定と取られるのは仕方ないし、この先チェヨンちゃんが言うのかどうかは知らんが、活動しづらくならないようにはしてほしいねただネット民に疑惑出されるのはどうなのか…,,,2,0,7,0
1.32E+18,MC6809EOS9,2020/11/6 4:21,郵便投票の歴史は1864年の南北戦争の時のリンカーンが現職だった時の選挙まで戻る。そして、いまだかつて誰も組織的な不正は無いと複数の、党派性に関係なく、関係者が証言しているんだよ。それに不必要な疑惑をかけて民主主義を否定しようとしている現職の大統領はその資格はない。 https://t.co/ohrLDSg1Xt,,,1,1,235,711
1.32E+18,sinzouniwarui,2020/11/6 4:11,#アメリカ大統領選 #不正投票 疑惑は結局「当局の公正な調査」に期待する他ない。ネットに飛び交う不正の情報も否定する話も、当事者以外には確認のしようがない。個人の情報だから嘘とは限らないしメディアだから真実とも限らない。但しトランプ続投を防ぐため中国はあらゆる手を尽くすだろう,,,1,0,2010,2417
1.32E+18,donadonainc,2020/11/6 3:56,バイデンの不正疑惑並みに出てくるな学術会議#バイキング  #バイキングmore日本学術会議が関与を否定する中国の「千人計画」に、学者個人で関与していることが判明。日本学術会議はこの実態を無視する気ですか？？どうして歯止めをかけないのですか？？ https://t.co/ltBX5jvE65 @seijichishinより,,,7,1,52,43
1.32E+18,tappyx1,2020/11/6 3:45,疑惑レベルとは言え、不正を正すために行動を取ることは当然の権利であり、その行動自体を否定するのは悪に身を染めた者にしかできないそれならなぜモリカケの時に野党の姿勢を批判しなかったのか？ww#バイキング #坂上忍 #薬丸裕英 https://t.co/Z1GyYtvKPO,,,9,2,2375,852
1.32E+18,yu_speedbird,2020/11/6 3:28,アメリカでは次々と否定・訂正されている疑惑や陰謀なるものが、いまだにわが国では拡散されているのにうんざりする。そもそもトランプ氏がこの4年間にどれだけ（以下略）。,,,7,2,2046,226
1.32E+18,markunisrn,2020/11/6 3:27,@hartmann352_s @nippon_ukuraina @kyoseiaizawa 「知っている」なら話は早いですが、説というか、検証済みですね。2つ貼っときます。公的に否定されても「疑惑」が残ってしまうのは、今後4年間様々なしこりや分断、その他政情不安を引き起こしかねないので、誰にとっても不幸せな状況ですね。https://t.co/8XEVCEhuCUhttps://t.co/rwvLqpvIVl,,,0,0,62,129
1.32E+18,Kstyle_news,2020/11/6 3:10,ホン・ジニョン、論文の盗作疑惑を否定…事務所がコメント「審査した教授にも確認…絶対にやっていない」https://t.co/crg4OBmtYH,,,58,4,800712,30575
1.32E+18,cinemanavi2017,2020/11/6 3:05,ホン・ジニョン、論文の盗作疑惑を否定…事務所がコメント「審査した教授にも確認…絶対にやっていない」 https://t.co/sMCziCwJNK,,,0,0,256,1765
1.32E+18,yakimanju2525,2020/11/6 3:01,今日になって大統領選の疑惑を否定する大量の記事が出始めた。これは興味深い,,,0,0,1104,1438
1.32E+18,torazoutw,2020/11/6 2:51,@kenichiromogi @WRHMURAMOTO 数年来モリカケサクラだ疑惑だなんだと騒いで何一つ違法行為を実証できない人達が、今度の疑惑には冷静を装って否定してる。妙だな…。と思うこともリテラシー,,,1,0,66,160
1.32E+18,KilluaEvance,2020/11/6 2:15,バイデンはもう疑惑の総合商社になってるので、ある1つをデマだと主張されても、他は否定できてないじゃんとしか。,,,2,1,185,132
1.32E+18,10ponBANANA,2020/11/6 2:09,不正選挙疑惑否定がネトウヨ連呼してるので、まぁいつもの人たちだなと分かるだけれど不正選挙疑惑肯定がネトウヨっていうのは意味わからない。自分の意見違う人間は全部ネトウヨって事にしてるんだろうね。ネトウヨ連呼してるのは左というより、そもそもその国の人間ではないだろうし,,,0,0,38,45
1.32E+18,moe_namakubi,2020/11/6 1:34,バイデン氏の不正疑惑とそれをデマだと否定する主張が混在して大統領選挙に関してもうどの情報が正しいのか全く分からないのですが…,,,0,0,312,1411
1.32E+18,alen_bluebee,2020/11/6 1:27,https://t.co/714h8knBiX 中国ウイルス、華為のスパイチップ（笑）証拠があるある言いながら出てきませんでした。しかもあーた。弾劾裁判で前回大統領選のロシア関与疑惑を否定したのは貴方の側近じゃないですか！急に不正組織が湧いたんですか？しっかり統治してくださいよトランプさん！ｗ,,,1,0,5925,6144
1.32E+18,uma_yuma_,2020/11/6 1:05,疑わしい情報を否定してるのが信頼してないBuzzFeedだからな。日本で話されてる疑惑をデマと言い切る必要性無いだろ,,,1,0,55,750
1.32E+18,19oUaiO0SkLXxqM,2020/11/6 0:55,バイデン陣営の不正選挙疑惑は当局がどんなに否定しても、トランプ氏と強固な支持者たちは納得しないだろうな。,,,0,0,51,65
1.32E+18,dpawgtmgdpaw,2020/11/6 0:48,何回、確たるデータで速攻否定されれば気がすむの？ねぇ、そんなの調べたらすぐに分かるって思わないの？なんで作るのかなぁ？なんで、信じられるのかなぁ？私？別に信じてない。嘘だとも信じてない。嘘と分かってから信じても遅くない。で、嘘か真実か分からないもの(不正投票疑惑)、一笑に付す https://t.co/bO7PJTO7fj,,,0,0,134,117
1.32E+18,sk_kaduki_bot,2020/11/6 0:46,【十年前の事件について１】当時十五歳であった少女が卒業式に学校の屋上から自殺した事件について。遺書と思われるものが遺されていたが、ある少年へ宛てたもの。実名などは載せられていなかった。いじめなどの疑惑を持たれたが学校、両親共に否定している。,,,0,0,11,2
1.32E+18,Bv4pJ91wHKQCkU0,2020/11/6 0:33,#トランプ さんに風当たり強いのって全部 #コロナ軽視 のせいじゃないかと思うんですよ(´ω`)コロナ無かったら再選していただろうし #破産 か？って言われるほど負債も増えなかったろうし#バイデン さんの #不正投票 疑惑は米保守系メディアも否定してます#敗北拒否#モーニングショー#大統領選,,,1,0,1,2
1.32E+18,LoveJapan_1,2020/11/6 0:10,森友・加計・桜の時なんか「疑惑は深まった！徹底的に調査すべき！」ってスタンスだったのに、今回の米大統領選の疑惑には何故か否定的だな。公文書管理にし選挙にしろ、その主体が支持政党か否かは関係なく、国政における疑惑があるなら徹底追及しろよ。#バイキングmore https://t.co/ihXUQJ3Exn,,,0,0,449,941
1.32E+18,Thin_ABARTH500,2020/11/2 22:47,性的消費などと吐かして企業に難癖つける似非フェミニストどもは昨今話題となっている多様性を真っ向から否定しているだけでなく、威力業務妨害の明確な犯罪行為である事を自認すべき。逆にもしジャニーズ事務所が「女性の性的な興奮を搾取する」犯罪組織だなどと言われたらキレるだろ。,,,0,0,259,117
1.32E+18,arexmav339,2020/11/2 22:31,Twitterで、ファンからの誕生日🎁を彼女が使う俳優が❓というラブスタ疑惑が浮上して直ぐ、拡散されたのね。即事務所が否定コメ出しても、イ・ドヒョンを応援するサポーターズは、もうサポートしないと表明出たのか😰今主演ドラマ放送中なのに・・。https://t.co/RG2VSpyWod,,,1,0,147,242
1.32E+18,Momochaminosy1,2020/11/2 22:05,横から失礼、リツイートしますよ。どう考えるのも個人の考えだから否定しないが、自死の選択肢を、事務所の発表を覆しても否定するからには大きな根拠があってだと思っていたが、結局は感情論。春馬はこんな人じゃない、の表現に傷つく。まず否定する事で一体何が解るんだ。 https://t.co/Tz8X6CJgfZ,,,1,0,8,69
1.32E+18,_eatcarbonara,2020/11/2 19:28,このご時世でまだ11人の面倒もちゃんと見れなくてしかも否定的な意見しかないっていってもいいくらい批判しかないのに強行突破でやること決定してどんどん決めてっちゃう事務所もはやすごいなって思ったり思わなかったりラジバンダリ😇,,,0,0,21,38
1.32E+18,tomo49pm,2020/11/2 18:37,@hami89102390 @keroppi15137400 @evidencer @YouTube 今からでもいいから否定して欲しい。遅すぎるけどやらないよりはまし。余りにも憶測や誹謗中傷が酷いので  とか  事務所として初めに否定すべきでした とか言ってでも訂正して貰いたい。こんなことでは事務所と契約しているメリット無くない？ギャラだけ搾取されて😡それとも訴えた方が黙るかな🤔,,,15,0,63,59
1.32E+18,ruriirono_hoshi,2020/11/2 16:31,@Sachi51002518 @429fVRNATv8mfgW @takemonefan8 @jeltCSwGIhGpPrl 寝てる皆様ごめんなさい。まとめられてる～ありがとう😭本気だから彼女を守ってます。事務所にもちゃんと報告して事務所も守ってくれてる。でなきゃ変な記事が絶対出てるはずだから💦 俳優である彼をでなく、素の自分を見てくれる人を見つけてたから😊嘘つかない2人WSで「ないです」否定はなかったよね,,,8,0,245,191
1.32E+18,datsuo_ryu,2020/11/2 15:34,歌唱力の高い歌手が売れないのが事務所のせいってのはまあわかる意見だが、事務所だけのせいにするにはあまりに不憫。こればっかりは日本人の感性やらセンスやらもあるし、仕方ないことだとも思うんよね。アイドルやらアニソンやらを否定する気は全くないけど、それに埋もれて歌唱力の高い歌手が埋れ,,,1,0,168,209
1.32E+18,nyannyan178,2020/11/3 23:37,FC継続の件で一部の人が暴れてる。色んな考え方を一方的に否定はしないけど、それをメンバーや事務所への攻撃や誹謗中傷に変えるのは社会通念上理解できないし、放置していてはいけないと思うんだよね。そろそろ法的措置を取って欲しい。そしてその歪んだ攻撃が全世界に見られてる事を恥じた方がいい。,,,1,0,212,223
